ID,N.event,Event.date,Region,Province,Municipality,River,Age class,Gender,MorphologicalZone,Corine class,Place,Distance,Density,CodScen,Solid,ReturnPeriod
6187,201623,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,24,Outdoor,668.3,0.024,H,Yes,(100-200)
6188,201623,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,50-64,Male,Mountain,21,Outdoor,756.9,0.042,H,Yes,(100-200)
6189,201623,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,>=75,Female,Mountain,51,Outdoor,640.1,0.024,H,Yes,(100-200)
6190,201623,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,11,Outdoor,653.3,0.023,H,Yes,(100-200)
6191,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Female,Mountain,24,Outdoor,37.4,0.042,H,Yes,(100-200)
6192,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,65-74,Female,Mountain,24,Outdoor,42.3,0.023,H,Yes,(100-200)
6193,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,24,Building,49,0.023,H,Yes,(100-200)
6194,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,65-74,Female,Mountain,22,Building,75.9,0.023,H,Yes,(100-200)
6195,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,15-29,Male,Mountain,51,Building,189.5,0.023,H,Yes,(100-200)
6196,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,24,Building,160.1,0.042,L,Yes,(100-200)
6197,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Female,Mountain,31,Outdoor,193.6,0.023,L,Yes,(100-200)
6198,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,65-74,Male,Mountain,51,Outdoor,239.9,0.042,H,Yes,(100-200)
6199,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Female,Mountain,22,Outdoor,219.7,0.023,H,Yes,(100-200)
6200,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,65-74,Female,Mountain,24,River,250.2,0.023,L,Yes,(100-200)
6201,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,15-29,Male,Mountain,21,Building,245.9,0.042,H,Yes,(100-200)
6202,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,22,Outdoor,321.8,0.011,H,Yes,(100-200)
6203,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,21,Outdoor,431.5,0.011,H,Yes,(100-200)
6204,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,24,Outdoor,529.1,0.011,H,Yes,(100-200)
6205,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,15-29,Female,Mountain,31,Outdoor,540.7,0.023,H,Yes,(100-200)
6206,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,>=75,Male,Mountain,31,Building,714.7,0.042,L,Yes,(100-200)
6207,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,51,Building,714.7,0.024,H,Yes,(100-200)
6208,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,>=75,Female,Mountain,24,Building,752.4,0.042,H,Yes,(100-200)
6209,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,>=75,Male,Mountain,21,Outdoor,628.8,0.023,H,Yes,(100-200)
6210,201625,4/11/1994,Piemonte,Cuneo,Alba,Tanaro,30-49,Male,Mountain,24,Outdoor,689.4,0.023,H,Yes,(100-200)
6211,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,30-49,Male,Mountain,11,Outdoor,242.5,0.023,H,No,(20-50)
6212,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,30-49,Male,Mountain,12,Outdoor,368,0.023,H,No,(20-50)
6213,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,50-64,Male,Mountain,21,Outdoor,260.3,0.023,H,No,(20-50)
6214,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,<=14,Male,Mountain,21,Building,206.7,0.024,H,No,(20-50)
6215,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,<=14,Female,Mountain,21,Building,22.8,0.024,H,No,(20-50)
6216,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,15-29,Female,Mountain,21,Outdoor,51.7,0.042,H,No,(20-50)
6217,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,15-29,Female,Mountain,21,Building,384.9,0.042,H,No,(20-50)
6218,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,30-49,Female,Mountain,24,Outdoor,314.5,0.042,H,No,(20-50)
6219,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,50-64,Female,Mountain,24,Outdoor,396.5,0.042,H,No,(20-50)
6220,203448,15/11/2014,Piemonte,Cuneo,Alba,Talloria,50-64,Female,Mountain,24,Outdoor,346.8,0.042,H,No,(20-50)
6221,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Male,Mountain,14,River,2.5,0.015,H,Yes,(100-200)
6222,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Male,Mountain,21,Outdoor,22.1,0.015,H,Yes,(100-200)
6223,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,50-64,Male,Mountain,21,Outdoor,37.6,0.015,H,Yes,(100-200)
6224,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,65-74,Female,Mountain,21,Outdoor,71.2,0.015,H,Yes,(100-200)
6225,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,<=14,Female,Mountain,24,Outdoor,116.6,0.016,H,Yes,(100-200)
6226,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Female,Mountain,24,Outdoor,314.6,0.018,H,Yes,(100-200)
6227,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Female,Mountain,24,Outdoor,502.1,0.018,H,Yes,(100-200)
6228,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Female,Mountain,24,Outdoor,93.3,0.018,L,Yes,(100-200)
6229,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Female,Mountain,24,Outdoor,181.5,0.018,H,Yes,(100-200)
6230,201632,4/11/1994,Piemonte,Cuneo,Narzole,Tanaro,30-49,Female,Mountain,24,Outdoor,515.9,0.022,H,Yes,(100-200)
6231,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,15-29,Male,Mountain,21,River,9.7,0.015,H,Yes,(100-200)
6232,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,15-29,Male,Mountain,21,River,36.8,0.015,H,Yes,(100-200)
6233,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,30-49,Male,Mountain,21,Outdoor,163,0.018,L,Yes,(100-200)
6234,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,30-49,Male,Mountain,21,Outdoor,388.2,0.018,H,Yes,(100-200)
6235,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,30-49,Male,Mountain,24,Outdoor,433.8,0.018,H,Yes,(100-200)
6236,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,30-49,Male,Mountain,24,Outdoor,52.5,0.022,L,Yes,(100-200)
6237,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,50-64,Male,Mountain,24,Outdoor,183.6,0.022,H,Yes,(100-200)
6238,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,50-64,Male,Mountain,24,Outdoor,587.5,0.022,H,Yes,(100-200)
6239,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,50-64,Female,Mountain,24,Outdoor,544.1,0.022,L,Yes,(100-200)
6240,201631,4/11/1994,Piemonte,Cuneo,Monchiero,Tanaro,50-64,Female,Mountain,24,Outdoor,141.6,0.022,H,Yes,(100-200)
6241,201634,4/11/1994,Piemonte,Torino,Santena,Riano,15-29,Female,Plain,11,Outdoor,178.1,0.052,L,Yes,(100-200)
6242,201634,4/11/1994,Piemonte,Torino,Santena,Riano,30-49,Female,Plain,21,River,109.7,0.052,L,Yes,(100-200)
6243,201634,4/11/1994,Piemonte,Torino,Santena,Riano,30-49,Female,Plain,21,Outdoor,161.1,0.052,H,Yes,(100-200)
6244,201634,4/11/1994,Piemonte,Torino,Santena,Riano,30-49,Female,Plain,21,Outdoor,105.3,0.016,L,Yes,(100-200)
6245,201634,4/11/1994,Piemonte,Torino,Santena,Riano,30-49,Female,Plain,21,Outdoor,195.6,0.041,L,Yes,(100-200)
6246,201634,4/11/1994,Piemonte,Torino,Santena,Riano,30-49,Female,Plain,21,Outdoor,245.1,0.016,L,Yes,(100-200)
6247,201634,4/11/1994,Piemonte,Torino,Santena,Riano,50-64,Male,Plain,21,Outdoor,291.1,0.016,L,Yes,(100-200)
6248,201634,4/11/1994,Piemonte,Torino,Santena,Riano,50-64,Male,Plain,21,Outdoor,204.5,0.041,H,Yes,(100-200)
6249,201634,4/11/1994,Piemonte,Torino,Santena,Riano,50-64,Male,Plain,21,River,25.7,0.016,H,Yes,(100-200)
6250,201634,4/11/1994,Piemonte,Torino,Santena,Riano,65-74,Male,Plain,21,River,428.3,0.016,L,Yes,(100-200)
6251,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Male,Mountain,24,Outdoor,4.9,0.015,H,Yes,(100-200)
6252,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Male,Mountain,51,Outdoor,4.8,0.014,H,Yes,(100-200)
6253,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Male,Mountain,51,Outdoor,2.5,0.009,H,Yes,(100-200)
6254,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Female,Mountain,24,Outdoor,262.7,0.009,H,Yes,(100-200)
6255,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,<=14,Female,Mountain,24,Outdoor,542.3,0.014,H,Yes,(100-200)
6256,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,<=14,Male,Mountain,24,Outdoor,284.2,0.021,H,Yes,(100-200)
6257,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Female,Mountain,24,Outdoor,472.7,0.009,H,Yes,(100-200)
6258,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,30-49,Female,Mountain,24,Outdoor,428.6,0.009,H,Yes,(100-200)
6259,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,50-64,Male,Mountain,24,Outdoor,278.6,0.01,H,Yes,(100-200)
6260,201599,4/11/1994,Piemonte,Cuneo,Bastia Mondovi,Tanaro,15-29,Female,Mountain,24,River,467.5,0.01,H,Yes,(100-200)
6261,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Male,Mountain,24,Building,12.5,0.009,H,Yes,(100-200)
6262,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,31,Building,28.2,0.009,H,Yes,(100-200)
6263,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,11,River,26.2,0.009,H,Yes,(100-200)
6264,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,51,River,26.1,0.009,H,Yes,(100-200)
6265,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,24,Outdoor,41,0.014,H,Yes,(100-200)
6266,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,65-74,Female,Mountain,22,Outdoor,56.8,0.009,H,Yes,(100-200)
6267,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,24,River,56.3,0.01,H,Yes,(100-200)
6268,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,24,Outdoor,38.3,0.015,H,Yes,(100-200)
6269,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,51,River,42.5,0.015,H,Yes,(100-200)
6270,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,31,River,63.8,0.01,H,Yes,(100-200)
6271,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,>=75,Female,Mountain,24,Outdoor,78.3,0.015,H,Yes,(100-200)
6272,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,24,Outdoor,82.6,0.009,H,Yes,(100-200)
6273,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Male,Mountain,51,Outdoor,80.2,0.014,H,Yes,(100-200)
6274,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,65-74,Female,Mountain,51,Outdoor,86.2,0.009,H,Yes,(100-200)
6275,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Male,Mountain,51,Outdoor,75.5,0.014,H,Yes,(100-200)
6276,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Male,Mountain,24,Outdoor,97.2,0.01,L,Yes,(100-200)
6277,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Female,Mountain,24,Outdoor,75.1,0.014,H,Yes,(100-200)
6278,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,21,Outdoor,90.3,0.01,H,Yes,(100-200)
6279,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Female,Mountain,24,Outdoor,93.7,0.01,L,Yes,(100-200)
6280,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Female,Mountain,24,Outdoor,125.9,0.014,H,Yes,(100-200)
6281,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,24,River,118.7,0.014,H,Yes,(100-200)
6282,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,<=14,Male,Mountain,51,Outdoor,137.4,0.009,H,Yes,(100-200)
6283,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Female,Mountain,51,Outdoor,132.5,0.009,H,Yes,(100-200)
6284,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,31,Outdoor,110,0.014,H,Yes,(100-200)
6285,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,24,Outdoor,168.4,0.01,H,Yes,(100-200)
6286,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Male,Mountain,31,Outdoor,131,0.021,H,Yes,(100-200)
6287,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Male,Mountain,31,Outdoor,188.4,0.021,H,Yes,(100-200)
6288,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,>=75,Female,Mountain,24,Outdoor,132.5,0.021,H,Yes,(100-200)
6289,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,65-74,Male,Mountain,31,Outdoor,178,0.015,H,Yes,(100-200)
6290,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,<=14,Male,Mountain,51,Outdoor,125.7,0.014,H,Yes,(100-200)
6291,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Female,Mountain,23,Outdoor,180.3,0.009,H,Yes,(100-200)
6292,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,50-64,Female,Mountain,23,Outdoor,357.7,0.021,H,Yes,(100-200)
6293,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Male,Mountain,24,Outdoor,349.6,0.009,H,Yes,(100-200)
6294,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Female,Mountain,31,Outdoor,243.8,0.014,H,Yes,(100-200)
6295,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,24,Outdoor,215.9,0.009,H,Yes,(100-200)
6296,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Female,Mountain,51,Outdoor,290.6,0.015,H,Yes,(100-200)
6297,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,15-29,Female,Mountain,24,Outdoor,241.2,0.01,H,Yes,(100-200)
6298,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,65-74,Female,Mountain,51,Outdoor,218.2,0.009,H,Yes,(100-200)
6299,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,<=14,Male,Mountain,51,Outdoor,223,0.009,H,Yes,(100-200)
6300,201589,4/11/1994,Piemonte,Cuneo,Clavesana,Tanaro,30-49,Male,Mountain,31,Outdoor,413,0.021,H,Yes,(100-200)
6301,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Female,Mountain,51,Building,11.5,0.01,outside,Yes,(100-200)
6302,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Male,Mountain,24,Building,13.2,0.021,outside,Yes,(100-200)
6303,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,>=75,Male,Mountain,24,Outdoor,7.8,0.014,outside,Yes,(100-200)
6304,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Female,Mountain,24,Outdoor,3.7,0.014,outside,Yes,(100-200)
6305,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,31,Outdoor,29.5,0.009,outside,Yes,(100-200)
6306,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,>=75,Female,Mountain,24,Outdoor,28.7,0.009,outside,Yes,(100-200)
6307,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,51,Outdoor,20.8,0.021,outside,Yes,(100-200)
6308,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,24,Outdoor,22.5,0.009,outside,Yes,(100-200)
6309,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,51,River,64.6,0.015,outside,Yes,(100-200)
6310,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Male,Mountain,24,Outdoor,88.8,0.015,outside,Yes,(100-200)
6311,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,51,Outdoor,85.5,0.01,outside,Yes,(100-200)
6312,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Male,Mountain,24,River,75.4,0.014,outside,Yes,(100-200)
6313,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,23,Outdoor,87.8,0.015,outside,Yes,(100-200)
6314,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,65-74,Male,Mountain,24,Outdoor,127.9,0.009,outside,Yes,(100-200)
6315,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,31,Outdoor,110.8,0.009,outside,Yes,(100-200)
6316,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,51,River,171.2,0.015,outside,Yes,(100-200)
6317,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,24,Outdoor,188,0.01,outside,Yes,(100-200)
6318,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,24,Outdoor,138.2,0.014,outside,Yes,(100-200)
6319,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,51,Outdoor,151.7,0.01,outside,Yes,(100-200)
6320,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,24,Outdoor,121.6,0.01,outside,Yes,(100-200)
6321,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,51,Outdoor,117.4,0.01,outside,Yes,(100-200)
6322,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,65-74,Male,Mountain,21,Outdoor,133.4,0.015,outside,Yes,(100-200)
6323,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,21,Outdoor,179.6,0.014,outside,Yes,(100-200)
6324,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,51,Outdoor,105.6,0.015,outside,Yes,(100-200)
6325,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,31,Outdoor,111.3,0.009,outside,Yes,(100-200)
6326,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,24,Outdoor,118.5,0.009,outside,Yes,(100-200)
6327,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,65-74,Female,Mountain,24,River,128.2,0.021,outside,Yes,(100-200)
6328,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,>=75,Male,Mountain,51,River,155.4,0.009,outside,Yes,(100-200)
6329,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,51,Outdoor,219,0.015,outside,Yes,(100-200)
6330,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,>=75,Male,Mountain,24,Outdoor,354.8,0.021,outside,Yes,(100-200)
6331,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,>=75,Male,Mountain,22,Outdoor,237.9,0.014,outside,Yes,(100-200)
6332,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,24,Outdoor,333.8,0.015,outside,Yes,(100-200)
6333,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,21,Outdoor,314.9,0.009,outside,Yes,(100-200)
6334,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Female,Mountain,23,Outdoor,240.6,0.015,outside,Yes,(100-200)
6335,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,23,Outdoor,251.4,0.021,outside,Yes,(100-200)
6336,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,24,Outdoor,329,0.01,outside,Yes,(100-200)
6337,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,24,Outdoor,250.2,0.009,outside,Yes,(100-200)
6338,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Female,Mountain,51,River,240,0.021,outside,Yes,(100-200)
6339,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,22,Outdoor,264.5,0.009,outside,Yes,(100-200)
6340,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,24,Outdoor,289.5,0.015,outside,Yes,(100-200)
6341,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Female,Mountain,51,River,221,0.009,outside,Yes,(100-200)
6342,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,24,Outdoor,34,0.015,outside,Yes,(100-200)
6343,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Male,Mountain,31,River,40.3,0.009,outside,Yes,(100-200)
6344,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,<=14,Male,Mountain,51,Outdoor,41.8,0.014,outside,Yes,(100-200)
6345,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,50-64,Female,Mountain,24,Outdoor,58.1,0.021,outside,Yes,(100-200)
6346,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Male,Mountain,51,Outdoor,55.6,0.021,outside,Yes,(100-200)
6347,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Male,Mountain,24,Outdoor,37.6,0.01,outside,Yes,(100-200)
6348,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,15-29,Male,Mountain,24,Building,59.6,0.015,outside,Yes,(100-200)
6349,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,65-74,Female,Mountain,24,Building,55,0.015,outside,Yes,(100-200)
6350,201633,4/11/1994,Piemonte,Cuneo,Piozzo,Tanaro,30-49,Female,Mountain,51,Building,49.2,0.015,outside,Yes,(100-200)
6351,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,30-49,Female,Mountain,22,Outdoor,209.1,0.015,H,Yes,(100-200)
6352,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,65-74,Male,Mountain,24,Outdoor,247.6,0.009,H,Yes,(100-200)
6353,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,30-49,Male,Mountain,24,Outdoor,300.1,0.009,H,Yes,(100-200)
6354,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,30-49,Male,Mountain,31,Outdoor,239.8,0.014,H,Yes,(100-200)
6355,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,>=75,Female,Mountain,24,Outdoor,8.8,0.009,H,Yes,(100-200)
6356,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,65-74,Female,Mountain,51,Outdoor,23,0.009,H,Yes,(100-200)
6357,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,15-29,Female,Mountain,24,Outdoor,93.3,0.01,H,Yes,(100-200)
6358,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,65-74,Female,Mountain,51,River,116.6,0.009,H,Yes,(100-200)
6359,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,15-29,Male,Mountain,24,River,82,0.015,H,Yes,(100-200)
6360,201590,4/11/1994,Piemonte,Cuneo,Farigliano,Tanaro,30-49,Male,Mountain,51,River,120.2,0.021,H,Yes,(100-200)
6361,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,<=14,Male,Plain,21,Outdoor,37.9,0.035,outside,Yes,(100-200)
6362,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,<=14,Female,Plain,21,Outdoor,155.3,0.035,outside,Yes,(100-200)
6363,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,15-29,Female,Plain,21,Outdoor,358.5,0.028,outside,Yes,(100-200)
6364,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,15-29,Male,Plain,23,Outdoor,474.2,0.035,outside,Yes,(100-200)
6365,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,30-49,Male,Plain,24,Outdoor,611.8,0.035,outside,Yes,(100-200)
6366,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,30-49,Male,Plain,24,Outdoor,190.1,0.045,outside,Yes,(100-200)
6367,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,30-49,Female,Plain,24,Building,170.3,0.035,outside,Yes,(100-200)
6368,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,30-49,Male,Plain,33,Building,162.2,0.028,outside,Yes,(100-200)
6369,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,50-64,Male,Plain,33,Building,449.9,0.028,outside,Yes,(100-200)
6370,201627,4/11/1994,Piemonte,Torino,Castellamonte,Orco,50-64,Male,Plain,33,Building,714.1,0.045,outside,Yes,(100-200)
6371,201561,23/09/1993,Lombardia,Cremona,Crema,Serio,<=14,Male,Plain,13,Outdoor,22,0.04,H,na,5
